"Latitude";"Longitude";"Date Time (YYYY-MM-DD hh:mm:ss)";"Temperature (°C)";"RH (%)";"Radiation (kW/m^2)";"Wind D (°)";"Wind S (km/h)";"Rain (mm)";"ET daily (ET)";"Rain daily (mm)";"Temperature Min (°C)";"Temperature Max (°C)";"Soil moisture_1 (%)";"Soil moisture_2 (%)";"Root depth (%)";"Seedtime (YYYY-MM-DD hh:mm:ss)"
"1.234";"-78.4";"2020-08-29 12:45:07";"22.39";"31";"0.94";"242";"3";"0";"12.7";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 12:45:07"
"1.234";"-78.4";"2020-08-29 13:00:08";"22.83";"30";"0.97";"234";"2";"0";"12.7";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 13:00:08"
"1.234";"-78.4";"2020-08-29 13:15:08";"23.5";"31";"0.96";"289";"6";"0";"12.7";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 13:15:08"
"1.234";"-78.4";"2020-08-29 13:30:08";"23.56";"31";"1";"191";"3";"0";"12.7";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 13:30:08"
"1.234";"-78.4";"2020-08-29 13:45:08";"23.83";"31";"0.93";"203";"5";"0";"13.46";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 13:45:08"
"1.234";"-78.4";"2020-08-29 14:00:07";"23.56";"37";"0.76";"268";"4";"0";"13.46";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 14:00:07"
"1.234";"-78.4";"2020-08-29 14:15:07";"23.56";"36";"0.87";"299";"7";"0";"13.46";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 14:15:07"
"1.234";"-78.4";"2020-08-29 14:30:08";"23.83";"38";"0.89";"277";"12";"0";"13.46";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 14:30:08"
"1.234";"-78.4";"2020-08-29 14:45:08";"22.89";"39";"0.75";"297";"11";"0";"13.97";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 14:45:08"
"1.234";"-78.4";"2020-08-29 15:00:07";"23.28";"40";"0.8";"292";"6";"0";"13.97";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 15:00:07"
"1.234";"-78.4";"2020-08-29 15:15:08";"23.11";"41";"0.71";"303";"3";"0";"13.97";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 15:15:08"
"1.234";"-78.4";"2020-08-29 15:30:07";"23";"40";"0.76";"285";"13";"0";"13.97";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 15:30:07"
"1.234";"-78.4";"2020-08-29 15:45:08";"22";"42";"0.24";"277";"5";"0";"14.48";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 15:45:08"
"1.234";"-78.4";"2020-08-29 16:00:08";"22";"44";"0.26";"314";"6";"0";"14.48";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 16:00:08"
"1.234";"-78.4";"2020-08-29 16:15:08";"21.94";"44";"0.21";"263";"5";"0";"14.48";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 16:15:08"
"1.234";"-78.4";"2020-08-29 16:30:08";"21.67";"44";"0.43";"282";"4";"0";"14.48";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 16:30:08"
"1.234";"-78.4";"2020-08-29 16:45:08";"21.83";"47";"0.23";"197";"0";"0";"14.73";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 16:45:08"
"1.234";"-78.4";"2020-08-29 17:00:06";"21.61";"47";"0.14";"250";"2";"0";"14.73";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 17:00:06"
"1.234";"-78.4";"2020-08-29 17:15:07";"21.33";"48";"0.03";"237";"3";"0";"14.73";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 17:15:07"
"1.234";"-78.4";"2020-08-29 17:30:07";"20.67";"50";"0";"264";"0";"0";"14.73";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 17:30:07"
"1.234";"-78.4";"2020-08-29 17:45:08";"20.17";"52";"0";"210";"3";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 17:45:08"
"1.234";"-78.4";"2020-08-29 18:00:08";"19.44";"54";"0";"271";"3";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 18:00:08"
"1.234";"-78.4";"2020-08-29 18:15:08";"19.61";"57";"0";"232";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 18:15:08"
"1.234";"-78.4";"2020-08-29 18:30:07";"19.28";"58";"0";"246";"2";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 18:30:07"
"1.234";"-78.4";"2020-08-29 18:45:08";"18.72";"60";"0";"67";"2";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 18:45:08"
"1.234";"-78.4";"2020-08-29 19:00:08";"19.22";"61";"0";"67";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 19:00:08"
"1.234";"-78.4";"2020-08-29 19:15:08";"19.17";"63";"0";"67";"1";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 19:15:08"
"1.234";"-78.4";"2020-08-29 19:30:08";"18.39";"70";"0";"67";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 19:30:08"
"1.234";"-78.4";"2020-08-29 19:45:08";"18";"70";"0";"67";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 19:45:08"
"1.234";"-78.4";"2020-08-29 20:00:08";"18.28";"68";"0";"67";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 20:00:08"
"1.234";"-78.4";"2020-08-29 20:15:08";"18.5";"65";"0";"177";"2";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 20:15:08"
"1.234";"-78.4";"2020-08-29 20:30:08";"19.06";"65";"0";"158";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 20:30:08"
"1.234";"-78.4";"2020-08-29 20:45:08";"19.11";"63";"0";"228";"1";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 20:45:08"
"1.234";"-78.4";"2020-08-29 21:00:08";"18.89";"63";"0";"263";"1";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 21:00:08"
"1.234";"-78.4";"2020-08-29 21:15:07";"18.44";"65";"0";"132";"1";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 21:15:07"
"1.234";"-78.4";"2020-08-29 21:30:07";"18.17";"68";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 21:30:07"
"1.234";"-78.4";"2020-08-29 21:45:07";"17.78";"70";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 21:45:07"
"1.234";"-78.4";"2020-08-29 22:00:07";"17.06";"73";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 22:00:07"
"1.234";"-78.4";"2020-08-29 22:15:07";"17.17";"75";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 22:15:07"
"1.234";"-78.4";"2020-08-29 22:30:07";"16";"77";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 22:30:07"
"1.234";"-78.4";"2020-08-29 22:45:08";"16.28";"77";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 22:45:08"
"1.234";"-78.4";"2020-08-29 23:00:07";"16.5";"78";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 23:00:07"
"1.234";"-78.4";"2020-08-29 23:15:08";"16.5";"79";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 23:15:08"
"1.234";"-78.4";"2020-08-29 23:30:07";"15.94";"81";"0";"132";"0";"0";"14.99";"0";"2.17";"26.89";"35.1";"40.2";"123";"2020-08-29 23:30:07"
